"pgi"	"subject"	"case"	"id"	"trialNr.x"	"condition"	"likelihood.read"	"likelihood.share"	"dfc"	"subject.y"	"trialNr.y"	"case.x"	"condition.x"	"num.fix.total"	"mean.fixation.duration..s."	"mean.fixation.duration.in.AOI..s."	"mean.fixation.duration.not.in.AOI..s."	"num.dwells_01.source."	"num.dwells_02.intro."	"num.dwells_03.image."	"num.dwells_04.headline."	"num.dwells_05.reactions."	"num.dwells_06.count."	"num.dwells_07.comtop."	"num.dwells_08.combottom."	"mean.dwell.dur_01.source...s."	"mean.dwell.dur_02.intro...s."	"mean.dwell.dur_03.image...s."	"mean.dwell.dur_04.headline...s."	"mean.dwell.dur_05.reactions...s."	"mean.dwell.dur_06.count...s."	"mean.dwell.dur_07.comtop...s."	"mean.dwell.dur_08.combottom...s."	"total.dwell.dur_01.source...s."	"total.dwell.dur_02.intro...s."	"total.dwell.dur_03.image...s."	"total.dwell.dur_04.headline...s."	"total.dwell.dur_05.reactions...s."	"total.dwell.dur_06.count...s."	"total.dwell.dur_07.comtop...s."	"total.dwell.dur_08.combottom...s."	"total.dwell.dur.before.comment_01.source...s."	"total.dwell.dur.before.comment_02.intro...s."	"total.dwell.dur.before.comment_03.image...s."	"total.dwell.dur.before.comment_04.headline...s."	"total.dwell.dur.before.comment_05.reactions...s."	"total.dwell.dur.before.comment_06.count...s."	"total.dwell.dur.after.comment_01.source...s."	"total.dwell.dur.after.comment_02.intro...s."	"total.dwell.dur.after.comment_03.image...s."	"total.dwell.dur.after.comment_04.headline...s."	"total.dwell.dur.after.comment_05.reactions...s."	"total.dwell.dur.after.comment_06.count...s."	"first.fix.latency_01.source...s."	"first.fix.latency_02.intro...s."	"first.fix.latency_03.image...s."	"first.fix.latency_04.headline...s."	"first.fix.latency_05.reactions...s."	"first.fix.latency_06.count...s."	"first.fix.latency_07.comtop...s."	"first.fix.latency_08.combottom...s."	"mean.RMS..deg."	"mean.sqrt.BCEA...deg."	"data.loss..fraction."	"total.dwell.dur_09.com"	"total_dwell_comments"	"total_dwell_post_comments"	"total_dwell_post"	"total_dwell_post_before"	"total_dwell_post_after"	"case.y"	"condition.y"	"charCount1"	"wordCount1"	"charCount2"	"wordCount2"	"comments_char_count"	"comments_word_count"	"rel_dwell_com_cc"	"rel_dwell_com_wc"	"post_genre"	"post_po_binary"	"Timestamp"	"Fyll.i.ditt.födelseår"	"Kön"	"freq_facebook_use"	"freq_share_binary"	"comments_share"	"variable"	"post_genre_subject_interest"	"post_genre_binary"
"113-cu"	113	"124292684247609_1529460447064152"	"113|124292684247609_1529460447064152|disagree"	2	"disagree"	0.233	5	"124292684247609_1529460447064152|disagree"	113	2	"124292684247609_1529460447064152"	"disagree"	20	0.182	0.182	0	0	1	4	1	0	0	1	0	0	0.522	0.338	0.897	0	0	0.866	0	0	0.522	1.352	0.897	0	0	0.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.662	0.141	1.899	0	0	3.067	0	0.052	0.142	0	0.866	0.866	3.637	2.771	0	0	"124292684247609_1529460447064152"	"disagree"	37	7	38	6	75	13	11.5466666666667	66.6153846153846	"cu"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"cu"	2	"0"
"113-cu"	113	"124292684247609_1707733802570148"	"113|124292684247609_1707733802570148|agree"	3	"agree"	0.678	5	"124292684247609_1707733802570148|agree"	113	3	"124292684247609_1707733802570148"	"agree"	20	0.195	0.195	0	0	1	2	1	0	0	0	0	0	1.041	0.73	1.397	0	0	0	0	0	1.041	1.46	1.397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522	0.102	1.665	0	0	0	0	0.056	0.143	0	0	0	3.898	3.898	0	0	"124292684247609_1707733802570148"	"agree"	111	25	147	33	258	58	0	0	"cu"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"cu"	2	"0"
"113-ec"	113	"124292684247609_1618187394858123"	"113|124292684247609_1618187394858123|disagree"	13	"disagree"	1.333	5	"124292684247609_1618187394858123|disagree"	113	13	"124292684247609_1618187394858123"	"disagree"	35	0.178	0.178	0	0	2	4	1	0	0	1	0	0	1.316	0.341	1.697	0	0	0.524	0	0	2.632	1.362	1.697	0	0	0.524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497	0.021	4.107	0	0	6.081	0	0.052	0.151	0	0.524	0.524	6.215	5.691	0	0	"124292684247609_1618187394858123"	"disagree"	58	15	149	34	207	49	2.53140096618358	10.6938775510204	"ec"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"ec"	1	"1"
"113-ec"	113	"124292684247609_1646987058644823"	"113|124292684247609_1646987058644823|agree"	10	"agree"	0.178	5	"124292684247609_1646987058644823|agree"	113	10	"124292684247609_1646987058644823"	"agree"	48	0.2	0.2	0	0	1	2	2	0	0	1	1	0	2.021	0.35	1.527	0	0	2.379	1.458	0	2.021	0.7	3.055	0	0	2.379	1.458	0	2.021	0.7	1.596	0	0	0	0	0	1.459	0	0	0	0.525	0.085	3.047	0	0	4.769	7.442	0.055	0.138	0	3.837	3.837	9.613	5.776	4.317	1.459	"124292684247609_1646987058644823"	"agree"	137	28	154	32	291	60	13.1855670103093	63.95	"ec"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"ec"	1	"1"
"113-ec"	113	"124292684247609_1770258722984322"	"113|124292684247609_1770258722984322|disagree"	6	"disagree"	0.367	5	"124292684247609_1770258722984322|disagree"	113	6	"124292684247609_1770258722984322"	"disagree"	20	0.215	0.215	0	0	2	3	1	0	0	1	1	0	0.359	0.406	1.622	0	0	0.547	0.195	0	0.719	1.218	1.622	0	0	0.547	0.195	0	0.719	1.218	1.622	0	0	0	0	0	0	0	0	0	0.281	0.059	2.122	0	0	4.111	3.897	0.049	0.133	0	0.742	0.742	4.301	3.559	3.559	0	"124292684247609_1770258722984322"	"disagree"	9	1	162	36	171	37	4.33918128654971	20.0540540540541	"ec"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"ec"	1	"1"
"113-ec"	113	"124292684247609_1658676644142531"	"113|124292684247609_1658676644142531|agree"	12	"agree"	1.922	5	"124292684247609_1658676644142531|agree"	113	12	"124292684247609_1658676644142531"	"agree"	29	0.228	0.228	0	0	2	3	2	0	0	1	0	0	1.686	0.225	0.693	0	0	1.163	0	0	3.373	0.676	1.387	0	0	1.163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.299	0.066	4.134	0	0	5.554	0	0.094	0.23	0.001	1.163	1.163	6.599	5.436	0	0	"124292684247609_1658676644142531"	"agree"	69	14	126	28	195	42	5.96410256410256	27.6904761904762	"ec"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"ec"	1	"1"
"113-po"	113	"124292684247609_1587741834569346"	"113|124292684247609_1587741834569346|disagree"	4	"disagree"	0.511	5	"124292684247609_1587741834569346|disagree"	113	4	"124292684247609_1587741834569346"	"disagree"	35	0.186	0.188	0.12	0	2	2	1	0	0	1	0	0	1.933	0.643	0.815	0	0	0.415	0	0	3.867	1.286	0.815	0	0	0.415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.363	0.041	5.763	0	0	6.82	0	0.05	0.135	0	0.415	0.415	6.383	5.968	0	0	"124292684247609_1587741834569346"	"disagree"	179	43	297	64	476	107	0.871848739495798	3.8785046728972	"po"	1	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"po"	4	"1"
"113-po"	113	"124292684247609_1806817052661822"	"113|124292684247609_1806817052661822|agree"	8	"agree"	0.178	5	"124292684247609_1806817052661822|agree"	113	8	"124292684247609_1806817052661822"	"agree"	27	0.19	0.19	0	0	2	2	1	0	0	1	0	0	1.048	0.215	2.042	0	0	0.552	0	0	2.095	0.43	2.042	0	0	0.552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.462	0.208	2.996	0	0	5.268	0	0.044	0.128	0	0.552	0.552	5.119	4.567	0	0	"124292684247609_1806817052661822"	"agree"	88	23	45	10	133	33	4.15037593984962	16.7272727272727	"po"	1	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"po"	4	"1"
"113-po"	113	"124292684247609_1521205261223004"	"113|124292684247609_1521205261223004|disagree"	11	"disagree"	0.156	5	"124292684247609_1521205261223004|disagree"	113	11	"124292684247609_1521205261223004"	"disagree"	21	0.202	0.202	0	0	1	1	1	0	0	1	0	0	1.956	0.341	1.328	0	0	0.616	0	0	1.956	0.341	1.328	0	0	0.616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633	0.238	2.79	0	0	4.193	0	0.05	0.145	0	0.616	0.616	4.241	3.625	0	0	"124292684247609_1521205261223004"	"disagree"	202	37	238	48	440	85	1.4	7.24705882352941	"po"	1	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"po"	4	"1"
"113-po"	113	"124292684247609_1707740985902763"	"113|124292684247609_1707740985902763|agree"	9	"agree"	0.422	5	"124292684247609_1707740985902763|agree"	113	9	"124292684247609_1707740985902763"	"agree"	65	0.197	0.196	0.263	0	2	3	2	0	0	1	0	0	3.146	0.29	1.397	0	0	2.593	0	0	6.292	0.871	2.793	0	0	2.593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.421	0.179	8.043	0	0	9.542	0	0.047	0.131	0	2.593	2.593	12.549	9.956	0	0	"124292684247609_1707740985902763"	"agree"	302	62	138	26	440	88	5.89318181818182	29.4659090909091	"po"	1	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"po"	4	"1"
"113-so"	113	"124292684247609_1616749178335278"	"113|124292684247609_1616749178335278|agree"	14	"agree"	0.556	5	"124292684247609_1616749178335278|agree"	113	14	"124292684247609_1616749178335278"	"agree"	33	0.211	0.211	0	0	1	3	1	0	0	1	1	0	0.2	0.485	1.294	0	0	1.781	2.242	0	0.2	1.455	1.294	0	0	1.781	2.242	0	0.2	1.455	1.294	0	0	0	0	0	0	0	0	0	1.237	0.017	1.609	0	0	3.257	5.175	0.055	0.163	0.013	4.023	4.023	6.972	2.949	2.949	0	"124292684247609_1616749178335278"	"agree"	191	42	214	39	405	81	9.93333333333333	49.6666666666667	"so"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"so"	4	"0"
"113-so"	113	"124292684247609_1760127997330728"	"113|124292684247609_1760127997330728|agree"	7	"agree"	0.356	5	"124292684247609_1760127997330728|agree"	113	7	"124292684247609_1760127997330728"	"agree"	24	0.239	0.239	0	0	1	2	1	1	0	1	0	0	3.475	0.247	1.277	0.102	0	0.381	0	0	3.475	0.495	1.277	0.102	0	0.381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522	0.232	4.612	4.49	0	5.997	0	0.072	0.222	0.008	0.381	0.381	5.73	5.349	0	0	"124292684247609_1760127997330728"	"agree"	90	22	32	7	122	29	3.12295081967213	13.1379310344828	"so"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"so"	4	"0"
"113-so"	113	"124292684247609_1847938621882998"	"113|124292684247609_1847938621882998|disagree"	5	"disagree"	0.133	5	"124292684247609_1847938621882998|disagree"	113	5	"124292684247609_1847938621882998"	"disagree"	40	0.212	0.212	0	0	1	1	2	0	0	1	0	0	5.518	0.167	1.28	0	0	0.243	0	0	5.518	0.167	2.56	0	0	0.243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.248	0.063	6.251	0	0	8.553	0	0.062	0.167	0	0.243	0.243	8.488	8.245	0	0	"124292684247609_1847938621882998"	"disagree"	215	47	60	11	275	58	0.883636363636364	4.18965517241379	"so"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"so"	4	"0"
"113-so"	113	"124292684247609_1877491672261026"	"113|124292684247609_1877491672261026|disagree"	21	"disagree"	0.789	5	"124292684247609_1877491672261026|disagree"	113	21	"124292684247609_1877491672261026"	"disagree"	34	0.192	0.192	0	0	1	3	1	0	0	1	1	0	0.638	0.269	1.727	0	0	2.714	0.65	0	0.638	0.806	1.727	0	0	2.714	0.65	0	0.638	0.806	1.727	0	0	0	0	0	0	0	0	0	2.669	0.137	0.384	0	0	3.617	6.572	0.044	0.13	0	3.364	3.364	6.535	3.171	3.171	0	"124292684247609_1877491672261026"	"disagree"	158	35	183	39	341	74	9.86510263929619	45.4594594594595	"so"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"so"	4	"0"
"113-sp"	113	"124292684247609_1768089829867878"	"113|124292684247609_1768089829867878|disagree"	20	"disagree"	1.689	5	"124292684247609_1768089829867878|disagree"	113	20	"124292684247609_1768089829867878"	"disagree"	38	0.213	0.213	0	0	0	1	2	0	0	2	1	0	0	0.38	1.121	0	0	1.179	3.097	0	0	0.38	2.243	0	0	2.358	3.097	0	0	0.38	2.243	0	0	0	0	0	0	0	0	0	0	1.996	0.263	0	0	3.228	4.709	0.07	0.184	0.017	5.455	5.455	8.078	2.623	2.623	0	"124292684247609_1768089829867878"	"disagree"	29	6	47	10	76	16	71.7763157894737	340.9375	"sp"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"sp"	1	"0"
"113-sp"	113	"124292684247609_1551408811535982"	"113|124292684247609_1551408811535982|disagree"	18	"agree"	1.644	5	"124292684247609_1551408811535982|disagree"	113	18	"124292684247609_1551408811535982"	"disagree"	48	0.2	0.2	0	0	1	4	2	0	0	1	1	0	2.508	0.445	2.087	0	0	0.97	0.177	0	2.508	1.78	4.174	0	0	0.97	0.177	0	2.508	1.78	4.174	0	0	0	0	0	0	0	0	0	0.603	0.133	4.067	0	0	9.633	10.708	0.048	0.153	0	1.147	1.147	9.609	8.462	8.462	0	"124292684247609_1551408811535982"	"disagree"	77	14	57	12	134	26	8.55970149253731	44.1153846153846	"sp"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"sp"	1	"0"
"113-sp"	113	"124292684247609_1870482682961925"	"113|124292684247609_1870482682961925|agree"	16	"agree"	0.156	5	"124292684247609_1870482682961925|agree"	113	16	"124292684247609_1870482682961925"	"agree"	17	0.19	0.19	0	0	1	1	1	0	0	0	0	0	2.167	0.258	0.8	0	0	0	0	0	2.167	0.258	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406	0.116	2.784	0	0	0	0	0.052	0.181	0	0	0	3.225	3.225	0	0	"124292684247609_1870482682961925"	"agree"	48	12	101	23	149	35	0	0	"sp"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"sp"	1	"0"
"113-sp"	113	"124292684247609_1696704947006367"	"113|124292684247609_1696704947006367|agree"	15	"agree"	3.122	5	"124292684247609_1696704947006367|agree"	113	15	"124292684247609_1696704947006367"	"agree"	88	0.215	0.215	0	0	1	5	2	0	0	2	1	0	2.164	0.353	0.95	0	0	5.204	2.695	0	2.164	1.763	1.899	0	0	10.408	2.695	0	2.164	0.661	1.899	0	0	0	0	0.412	0	0	0	0	1.307	0.362	0.653	0	0	5.672	17.781	0.052	0.149	0.003	13.103	13.103	18.929	5.826	4.724	0.412	"124292684247609_1696704947006367"	"agree"	303	70	97	24	400	94	32.7575	139.393617021277	"sp"	0	"10/16/2018 14:42:50"	1998	"Kvinna"	5	1	3	"sp"	1	"0"
